    71.200     32.650      0.000
    71.300     32.637      0.000
    71.400     32.623      0.000
    71.500     32.612      0.000
    71.600     32.598      0.000
    71.700     32.585      0.000
    71.800     32.571      0.000
    71.900     32.558      0.000
    72.000     32.548      0.000
    72.100     32.534      0.000
    72.200     32.521      0.000
    72.300     32.508      0.000
    72.400     32.496      0.000
    72.500     32.482      0.000
    72.600     32.472      0.000
    72.700     32.459      0.000
    72.800     32.446      0.000
    72.900     32.434      0.000
    73.000     32.421      0.000
    73.100     32.409      0.000
    73.200     32.398      0.000
    73.300     32.386      0.000
    73.400     32.373      0.000
    73.500     32.361      0.000
    73.600     32.349      0.000
    73.700     32.339      0.000
    73.800     32.326      0.000
    73.900     32.314      0.000
    74.000     32.302      0.000
    74.100     32.290      0.000
    74.200     32.278      0.000
    74.300     32.268      0.000
    74.400     32.256      0.000
    74.500     32.244      0.000
    74.600     32.233      0.000
    74.700     32.221      0.000
    74.800     32.209      0.000
    74.900     32.200      0.000
    75.000     32.188      0.000
    75.100     32.176      0.000
    75.200     32.165      0.000
    75.300     32.153      0.000
    75.400     32.144      0.000
    75.500     32.132      0.000
    75.600     32.121      0.000
    75.700     32.109      0.000
    75.800     32.099      0.000
    75.900     32.087      0.000
    76.000     32.078      0.000
    76.100     32.066      0.000
    76.200     32.055      0.000
    76.300     32.044      0.000
    76.400     32.034      0.000
    76.500     32.022      0.000
    76.600     32.013      0.000
    76.700     32.002      0.000
    76.800     31.991      0.000
    76.900     31.980      0.000
    77.000     31.970      0.000
    77.100     31.958      0.000
    77.200     31.950      0.000
    77.300     31.939      0.000
    77.400     31.928      0.000
    77.500     31.917      0.000
    77.600     31.907      0.000
    77.700     31.896      0.000
    77.800     31.887      0.000
    77.900     31.876      0.000
    78.000     31.866      0.000
    78.100     31.855      0.000
    78.200     31.845      0.000
    78.300     31.834      0.000
    78.400     31.826      0.000
    78.500     31.815      0.000
    78.600     31.805      0.000
    78.700     31.794      0.000
    78.800     31.784      0.000
    78.900     31.774      0.000
    79.000     31.763      0.000
    79.100     31.755      0.000
    79.200     31.745      0.000
    79.300     31.734      0.000
    79.400     31.724      0.000
    79.500     31.714      0.000
    79.600     31.704      0.000
    79.700     31.695      0.000
    79.800     31.685      0.000
    79.900     31.675      0.000
    80.000     31.665      0.000
    80.100     31.655      0.000
    80.200     31.645      0.000
    80.300     31.637      0.000
    80.400     31.627      0.000
    80.500     31.617      0.000
    80.600     31.607      0.000
    80.700     31.597      0.000
    80.800     31.587      0.000
    80.900     31.577      0.000
    81.000     31.569      0.000
    81.100     31.559      0.000
    81.200     31.549      0.000
    81.300     31.539      0.000
    81.400     31.530      0.000
    81.500     31.520      0.000
    81.600     31.512      0.000
    81.700     31.502      0.000
    81.800     31.493      0.000
    81.900     31.483      0.000
    82.000     31.473      0.000
    82.100     31.464      0.000
    82.200     31.454      0.000
    82.300     31.446      0.000
    82.400     31.436      0.000
    82.500     31.427      0.000
    82.600     31.417      0.000
    82.700     31.408      0.000
    82.800     31.398      0.000
    82.900     31.391      0.000
    83.000     31.381      0.000
    83.100     31.371      0.000
    83.200     31.362      0.000
    83.300     31.352      0.000
    83.400     31.343      0.000
    83.500     31.333      0.000
    83.600     31.326      0.000
    83.700     31.316      0.000
    83.800     31.307      0.000
    83.900     31.297      0.000
    84.000     31.288      0.000
    84.100     31.279      0.000
    84.200     31.269      0.000
    84.300     31.262      0.000
    84.400     31.253      0.000
    84.500     31.243      0.000
    84.600     31.234      0.000
    84.700     31.225      0.000
    84.800     31.215      0.000
    84.900     31.206      0.000
    85.000     31.199      0.000
    85.100     31.189      0.000
    85.200     31.180      0.000
    85.300     31.171      0.000
    85.400     31.162      0.000
    85.500     31.152      0.000
    85.600     31.145      0.000
    85.700     31.136      0.000
    85.800     31.127      0.000
    85.900     31.117      0.000
    86.000     31.108      0.000
    86.100     31.099      0.000
    86.200     31.090      0.000
    86.300     31.083      0.000
    86.400     31.074      0.000
    86.500     31.065      0.000
    86.600     31.055      0.000
    86.700     31.046      0.000
    86.800     31.038      0.000
    86.900     31.028      0.000
    87.000     31.021      0.000
    87.100     31.012      0.000
    87.200     31.003      0.000
    87.300     30.994      0.000
    87.400     30.985      0.000
    87.500     30.976      0.000
    87.600     30.967      0.000
    87.700     30.958      0.000
    87.800     30.951      0.000
    87.900     30.942      0.000
    88.000     30.932      0.000
    88.100     30.923      0.000
    88.200     30.915      0.000
    88.300     30.906      0.000
    88.400     30.897      0.000
    88.500     30.890      0.000
    88.600     30.881      0.000
    88.700     30.872      0.000
    88.800     30.863      0.000
    88.900     30.854      0.000
    89.000     30.845      0.000
    89.100     30.836      0.000
    89.200     30.829      0.000
    89.300     30.820      0.000
    89.400     30.811      0.000
    89.500     30.802      0.000
    89.600     30.793      0.000
    89.700     30.785      0.000
    89.800     30.776      0.000
    89.900     30.769      0.000
    90.000     30.760      0.000
    90.100     30.751      0.000
    90.200     30.742      0.000
    90.300     30.733      0.000
    90.400     30.725      0.000
    90.500     30.716      0.000
    90.600     30.707      0.000
    90.700     30.700      0.000
    90.800     30.691      0.000
    90.900     30.682      0.000
    91.000     30.673      0.000
    91.100     30.665      0.000
    91.200     30.656      0.000
    91.300     30.647      0.000
    91.400     30.640      0.000
    91.500     30.631      0.000
    91.600     30.623      0.000
    91.700     30.614      0.000
    91.800     30.605      0.000
    91.900     30.597      0.000
    92.000     30.588      0.000
    92.100     30.579      0.000
    92.200     30.572      0.000
    92.300     30.563      0.000
    92.400     30.554      0.000
    92.500     30.545      0.000
    92.600     30.537      0.000
    92.700     30.529      0.000
    92.800     30.520      0.000
    92.900     30.511      0.000
    93.000     30.504      0.000
    93.100     30.495      0.000
    93.200     30.486      0.000
    93.300     30.478      0.000
    93.400     30.469      0.000
    93.500     30.461      0.000
    93.600     30.452      0.000
    93.700     30.445      0.000
    93.800     30.436      0.000
    93.900     30.427      0.000
    94.000     30.419      0.000
    94.100     30.410      0.000
    94.200     30.401      0.000
    94.300     30.393      0.000
    94.400     30.384      0.000
    94.500     30.377      0.000
    94.600     30.368      0.000
    94.700     30.360      0.000
    94.800     30.351      0.000
    94.900     30.342      0.000
    95.000     30.334      0.000
    95.100     30.325      0.000
    95.200     30.317      0.000
    95.300     30.310      0.000
    95.400     30.301      0.000
    95.500     30.292      0.000
    95.600     30.283      0.000
    95.700     30.275      0.000
    95.800     30.267      0.000
    95.900     30.258      0.000
    96.000     30.249      0.000
    96.100     30.242      0.000
    96.200     30.233      0.000
    96.300     30.225      0.000
    96.400     30.216      0.000
    96.500     30.207      0.000
    96.600     30.199      0.000
    96.700     30.191      0.000
    96.800     30.182      0.000
    96.900     30.175      0.000
    97.000     30.166      0.000
    97.100     30.158      0.000
    97.200     30.149      0.000
    97.300     30.140      0.000
    97.400     30.132      0.000
    97.500     30.123      0.000
    97.600     30.115      0.000
    97.700     30.108      0.000
    97.800     30.099      0.000
    97.900     30.090      0.000
    98.000     30.082      0.000
    98.100     30.073      0.000
    98.200     30.065      0.000
    98.300     30.056      0.000
    98.400     30.047      0.000
    98.500     30.039      0.000
    98.600     30.032      0.000
    98.700     30.023      0.000
    98.800     30.015      0.000
    98.900     30.006      0.000
    99.000     29.997      0.000
    99.100     29.989      0.000
    99.200     29.980      0.000
    99.300     29.972      0.000
    99.400     29.965      0.000
    99.500     29.956      0.000
    99.600     29.948      0.000
    99.700     29.939      0.000
    99.800     29.930      0.000
    99.900     29.922      0.000
   100.000     29.913      0.000
   100.100     29.905      0.000
   100.200     29.898      0.000
   100.300     29.889      0.000
   100.400     29.880      0.000
   100.500     29.872      0.000
   100.600     29.863      0.000
   100.700     29.854      0.000
   100.800     29.846      0.000
   100.900     29.837      0.000
   101.000     29.829      0.000
   101.100     29.822      0.000
   101.200     29.813      0.000
   101.300     29.805      0.000
   101.400     29.796      0.000
   101.500     29.787      0.000
   101.600     29.779      0.000
   101.700     29.770      0.000
   101.800     29.762      0.000
   101.900     29.753      0.000
   102.000     29.746      0.000
   102.100     29.737      0.000
   102.200     29.729      0.000
   102.300     29.720      0.000
   102.400     29.711      0.000
   102.500     29.703      0.000
   102.600     29.695      0.000
   102.700     29.686      0.000
   102.800     29.679      0.000
   102.900     29.670      0.000
   103.000     29.662      0.000
   103.100     29.653      0.000
   103.200     29.644      0.000
   103.300     29.636      0.000
   103.400     29.628      0.000
   103.500     29.619      0.000
   103.600     29.610      0.000
   103.700     29.603      0.000
   103.800     29.594      0.000
   103.900     29.586      0.000
   104.000     29.577      0.000
   104.100     29.568      0.000
   104.200     29.560      0.000
   104.300     29.552      0.000
   104.400     29.543      0.000
   104.500     29.534      0.000
   104.600     29.527      0.000
   104.700     29.518      0.000
   104.800     29.510      0.000
   104.900     29.501      0.000
   105.000     29.492      0.000
   105.100     29.484      0.000
   105.200     29.476      0.000
   105.300     29.467      0.000
   105.400     29.458      0.000
   105.500     29.451      0.000
   105.600     29.442      0.000
   105.700     29.434      0.000
   105.800     29.425      0.000
   105.900     29.416      0.000
   106.000     29.408      0.000
   106.100     29.399      0.000
   106.200     29.391      0.000
   106.300     29.382      0.000
   106.400     29.375      0.000
   106.500     29.366      0.000
   106.600     29.357      0.000
   106.700     29.349      0.000
   106.800     29.340      0.000
   106.900     29.331      0.000
   107.000     29.323      0.000
   107.100     29.314      0.000
   107.200     29.306      0.000
   107.300     29.297      0.000
   107.400     29.290      0.000
   107.500     29.281      0.000
   107.600     29.273      0.000
